"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOSWUHKOLQCDEHJGH00778769";2023;2;1;1;40;"S";23;241;1;"";5;1;"";4;2;1;1;"";1;2;1;1;2;1;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;90000;"2";"2";"2";"2";"";"2";30000;"2";"2";"2";"2";"";"2";245;2;3;4;0;0;0
"TQRMNORRVHLNOMCDEIIAD00806953";2023;2;1;1;1;"S";32;3460;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;258000;"7";"";"7";"7";"";"5";129000;"8";"";"8";"8";"";"5";6798;2;0;98;0;0;0
"TQRMNOPSTHJNNUCDEIIAD00785602";2023;2;1;1;1;"S";32;1525;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;450000;"9";"";"9";"9";"";"8";225000;"10";"";"9";"10";"";"8";2486;1;2;98;0;0;0
"TQRMNOQYQHKNOOCDEIIAD00785656";2023;2;1;1;1;"S";32;2350;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNORYSHKOKMCDEIJAH00786366";2023;2;1;1;1;"S";33;2717;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;54000;"1";"";"1";"1";"";"1";54000;"3";"";"4";"3";"";"4";2866;1;0;98;0;0;0
"TQRMNOPXQHLLKNCDEIJAH00807431";2023;2;1;1;1;"S";33;1758;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;86000;"2";"";"2";"2";"";"2";86000;"6";"";"6";"6";"";"6";2379;1;0;98;0;0;0
"TQRMNOTTQHJOLLCDEGPDJ00784039";2023;2;1;1;40;"N";19;148;1;"";1;2;"";4;2;1;1;"";1;1;2;2;2;2;2;1;1;2;0;2;2;2;0;0;0;0;9;"TENENCIA PROVISORIA";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;105000;"2";"3";"3";"";"3";"3";35000;"2";"2";"3";"";"2";"3";148;1;0;98;0;0;0
"TQRMNOSVVHMOKSCDEGPDJ00800431";2023;2;1;1;40;"N";19;140;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;220000;"6";"6";"7";"";"6";"7";220000;"10";"10";"10";"";"10";"10";141;1;0;98;0;0;0
"TQRMNOPXUHKLLNCDEOHCH00781410";2023;2;1;1;44;"N";91;112;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;200000;"5";"6";"4";"";"6";"5";200000;"9";"10";"9";"";"10";"9";125;1;0;98;0;0;0
"TQRMNORWWHMNLLCDEHIBB00805770";2023;2;1;1;40;"N";22;159;1;"";2;2;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;220000;"6";"6";"7";"";"6";"7";73333,33;"5";"5";"7";"";"5";"7";172;3;0;1;0;0;0
"TQRMNOSSPHKOPMCDEIJAH00785918";2023;2;1;1;1;"S";33;3469;1;"";1;1;"";4;1;1;1;"";1;1;1;2;1;1;2;1;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOQWVHMMPQCDEIJAH00802606";2023;2;1;1;1;"S";33;2019;1;"";3;2;"";1;1;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOPPVHLMPUCDEIJAH00807468";2023;2;1;1;1;"S";33;2148;1;"";3;1;"";3;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;1;1;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOPPWHLMPUCDEIJAH00807469";2023;2;1;1;1;"S";33;2464;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;147000;"4";"";"4";"4";"";"4";49000;"3";"";"3";"3";"";"3";4604;3;0;98;0;0;0
"TQRMNOPQVHKKPPCDEIJAH00780515";2023;2;1;1;1;"S";33;1610;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;58600;"1";"";"1";"1";"";"1";58600;"4";"";"4";"4";"";"4";2203;1;0;98;0;0;0
"TQRMNOQQWHMLPSCDEIJAH00802531";2023;2;1;1;1;"S";33;2356;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOQRPHMLPSCDEIJAH00802532";2023;2;1;1;1;"S";33;1759;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOSQVHKMPRCDEIJAH00780388";2023;2;1;1;1;"S";33;2273;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;3;98;0;0;0
"TQRMNORVRHLLQLCDEIJAH00807470";2023;2;1;1;1;"S";33;1604;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNORVRHMKPUCDEIJAH00807471";2023;2;1;1;1;"S";33;2835;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";4;"electricidad";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOTUUHLKQMCDEIJAH00807472";2023;2;1;1;1;"S";33;1371;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQXXHMMQLCDEIJAH00802449";2023;2;1;1;1;"S";33;2174;1;"";5;1;"";3;1;1;1;"";1;1;1;3;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;409000;"9";"";"9";"9";"";"9";204500;"9";"";"9";"9";"";"10";3887;1;2;98;0;0;0
"TQRMNOQXUHMNQMCDEIJAH00802450";2023;2;1;1;1;"S";33;2005;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;8;1;7;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNORPUHMNQMCDEIJAH00802451";2023;2;1;1;1;"S";33;1339;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;180000;"5";"";"5";"5";"";"5";180000;"9";"";"9";"9";"";"9";1482;1;0;98;0;0;0
"TQRMNORXQHKMKNCDEGGFB00777155";2023;2;1;1;42;"S";10;447;1;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;1;1;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;2;5;0;5;258000;"7";"7";"7";"7";"";"7";51600;"3";"3";"3";"3";"";"4";785;1;0;3;0;0;0
"TQRMNOQXVHMOKMCDEFNFF00799000";2023;2;1;1;41;"N";7;287;1;"";2;2;"";4;2;1;1;"";1;2;3;4;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQRMNOTPWHJMLRCDEFKID00782178";2023;2;1;1;43;"S";4;701;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;"7";"7";"7";"7";"";"7";250000;"10";"10";"10";"10";"";"10";1090;1;0;98;0;0;0
"TQRMNORRPHMOLSCDEHPJB00801328";2023;2;2;1;40;"S";29;274;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;173000;"5";"5";"5";"5";"";"6";173000;"9";"9";"10";"9";"";"10";306;1;0;98;0;0;0
"TQSMNOPWPHKOMNCDEFKID00782171";2023;2;1;1;43;"S";4;744;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQSMNOSVYHLKRTCDEIJAH00807473";2023;2;1;1;1;"S";33;2420;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;170000;"5";"";"4";"5";"";"5";56666,67;"4";"";"4";"4";"";"4";5262;1;0;2;0;0;0
"TQRMNORQWHLOTOCDEIJAH00807474";2023;2;1;1;1;"S";33;1537;1;"";1;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;6;2;4;281000;"7";"";"7";"7";"";"7";46833,33;"3";"";"3";"3";"";"3";2541;1;0;3;4;5;0
"TQRMNOPWRHKLPLCDEIJAH00780386";2023;2;1;1;1;"S";33;2929;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;4;2;2;98000;"2";"";"2";"2";"";"2";24500;"1";"";"1";"1";"";"1";4919;1;0;98;0;0;0
"TQRMNOTSXHLLKTCDEOHCH00808320";2023;2;1;1;44;"N";91;123;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;120000;"3";"3";"2";"";"3";"3";120000;"8";"8";"6";"";"8";"7";124;1;0;98;0;0;0
"TQRMNOQUTHMMLNCDEFIAH00798320";2023;2;1;1;43;"S";2;589;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;135000;"3";"4";"4";"3";"";"4";135000;"8";"8";"8";"8";"";"8";1237;1;0;98;0;0;0
"TQRMNOPUUHMMLPCDEFIAH00803378";2023;2;1;1;43;"S";2;651;1;"";1;1;"";5;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOPQPHJMLPCDEGPDJ00783971";2023;2;1;1;40;"N";19;227;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;4;0;4;157000;"4";"4";"5";"";"4";"4";39250;"2";"2";"3";"";"2";"3";225;1;2;3;0;0;0
"TQRMNOPYRHMMLMCDEFPCH00804435";2023;2;1;1;44;"N";9;112;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;380000;"9";"9";"8";"";"9";"6";190000;"9";"9";"9";"";"9";"8";117;1;2;98;0;0;0
"TQRMNOQTWHJMLNCDEFPCH00782855";2023;2;2;1;44;"N";9;125;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;7;2;5;750000;"10";"10";"10";"";"10";"10";107142,86;"7";"7";"6";"";"7";"5";142;6;0;98;0;0;0
"TQRMNOQSTHJOLPCDEFPCH00788400";2023;2;1;1;44;"N";9;99;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;1;2;2;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;360000;"8";"9";"7";"";"9";"6";90000;"6";"7";"5";"";"7";"4";120;1;0;2;0;0;0
"TQRMNOTPSHMOLPCDEHLEH00800858";2023;2;1;1;40;"N";25;281;1;"";1;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;55000;"1";"1";"1";"";"1";"1";55000;"4";"4";"5";"";"4";"5";327;1;0;97;0;0;0
"TQRMNOPVYHLMLQCDEHLEH00806087";2023;2;1;1;40;"N";25;232;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;180000;"5";"5";"6";"";"5";"6";180000;"9";"9";"10";"";"9";"10";253;97;0;1;0;0;0
"TQRMNOQRWHKMKNCDEHLEH00778800";2023;2;1;1;40;"N";25;45;1;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;248000;"7";"7";"8";"";"7";"8";41333,33;"2";"2";"3";"";"3";"3";53;1;3;5;0;0;0
"TQRMNOSRPHKKKMCDEGGFB00777099";2023;2;1;1;42;"S";10;533;2;"";3;1;"";9;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;96;0;0;0
"TQRMNOPYSHLMKMCDEGGFB00804576";2023;2;1;1;42;"S";10;591;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;310000;"8";"8";"8";"8";"";"8";77500;"5";"6";"6";"5";"";"6";768;2;0;4;0;0;0
"TQRMNORQVHLMKQCDEOJAH00808445";2023;2;1;1;44;"N";93;55;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORYRHJNKSCDEOJAH00787128";2023;2;1;1;44;"N";93;88;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;340000;"8";"9";"7";"";"8";"8";170000;"9";"9";"8";"";"9";"9";128;2;0;98;0;0;0
"TQRMNOSQRHJLKUCDEOJAH00787129";2023;2;1;1;44;"N";93;126;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;120000;"3";"3";"2";"";"3";"2";120000;"8";"8";"6";"";"8";"7";156;1;0;98;0;0;0
"TQRMNOSRQHJOLNCDEOJAH00793094";2023;2;1;1;44;"N";93;64;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;5;0;5;240000;"7";"7";"5";"";"7";"6";48000;"3";"3";"2";"";"3";"2";83;1;5;98;0;0;0
"TQRMNOWRQHKLKQCDEHPJB00784885";2023;2;1;1;40;"S";29;705;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;1;1;1;1;2;2;0;2;0;1;"";4;"ARTEFACTOS ELECTRICOS";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;200000;"6";"6";"6";"6";"";"6";200000;"9";"10";"10";"9";"";"10";838;1;0;98;0;0;0
"TQRMNOPYVHKOKNCDEGKDB00777619";2023;2;1;1;43;"N";14;172;1;"";1;1;"";4;2;1;1;"";1;1;2;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOUTRHJOKOCDEFLID00782268";2023;2;1;1;43;"S";5;450;1;"";2;2;"";4;2;1;1;"";1;1;2;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;65000;"1";"1";"1";"1";"";"1";16250;"1";"1";"1";"1";"";"1";571;1;2;98;0;0;0
"TQRMNOPPSHLMKRCDEFLID00803865";2023;2;1;1;43;"S";5;259;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOQSQHLMKRCDEFLID00803866";2023;2;1;1;43;"S";5;443;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;340000;"8";"9";"8";"8";"";"9";170000;"9";"9";"9";"9";"";"9";951;2;0;1;0;0;0
"TQRMNORPSHKKKNCDEHNHB00779260";2023;2;1;1;42;"S";27;618;1;"";7;1;"";1;2;1;1;"";1;1;1;1;2;2;2;7;3;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;398600;"9";"9";"9";"9";"";"9";132866,67;"8";"8";"9";"8";"";"9";619;2;0;3;0;0;0
"TQRMNOQTSHLMKSCDEHNHB00806346";2023;2;1;1;42;"S";27;227;1;"";6;1;"";1;1;1;1;"";1;1;1;1;2;2;2;6;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;251672;"7";"7";"7";"7";"";"7";83890,67;"6";"6";"7";"6";"";"7";227;1;0;2;3;0;0
"TQRMNOPYQHLMKUCDEHNHB00806347";2023;2;1;1;42;"S";27;239;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;158665;"4";"4";"4";"4";"";"4";79332,5;"6";"6";"6";"5";"";"7";239;2;0;98;0;0;0
"TQRMNOQYTHJNKUCDEHNHB00784742";2023;2;1;1;42;"S";27;247;1;"";1;2;"";7;2;1;1;"";1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;101500;"2";"2";"2";"2";"";"2";33833,33;"2";"2";"2";"2";"";"2";247;1;3;2;0;0;0
"TQRMNORVUHKMKPCDEHGHJ00778421";2023;2;1;1;44;"N";20;98;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150000;"4";"4";"3";"";"4";"3";150000;"8";"9";"7";"";"9";"8";145;1;0;98;0;0;0
"TQRMNOPYVHJKKQCDEIJAH00785784";2023;2;1;1;1;"S";33;2254;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;97;0;0;0
"TQRMNOSUPHKMKRCDEIJAH00802350";2023;2;1;1;1;"S";33;1148;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;64000;"1";"";"1";"1";"";"1";64000;"4";"";"4";"4";"";"5";1535;1;0;98;0;0;0
"TQRMNOPPVHJMLPCDEIJAH00785855";2023;2;1;1;1;"S";33;1720;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;3;2;0;0;0
"TQRMNOXXYHLOKRCDEGOIH00805439";2023;2;1;1;40;"N";18;1649;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;134000;"3";"4";"4";"";"4";"4";33500;"2";"2";"2";"";"2";"3";1650;1;0;98;0;0;0
