"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOPWTHJKKSCDEHJGH00784418";2023;3;1;1;40;"S";23;415;2;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;2;2;1470000;"10";"10";"10";"10";"";"10";367500;"10";"10";"10";"10";"";"10";443;1;0;2;0;0;0
"TQRMNOQWSHLNKUCDEHJGH00805882";2023;3;1;1;40;"S";23;184;1;"";4;1;"";4;2;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;8;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;184000;"3";"4";"4";"3";"";"4";184000;"8";"8";"9";"8";"";"9";185;1;0;98;0;0;0
"TQRMNOPXTHKMKUCDEHJGH00790164";2023;3;1;1;40;"S";23;374;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;192000;"3";"4";"4";"3";"";"4";32000;"1";"1";"1";"1";"";"1";435;1;2;5;0;0;0
"TQRMNORQQHKMLLCDEHJGH00790153";2023;3;1;1;40;"S";23;279;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;1;1;2;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;201000;"4";"4";"5";"4";"";"4";100500;"5";"5";"7";"5";"";"7";276;1;0;98;0;0;0
"TQRMNORPXHKNLMCDEHJGH00790183";2023;3;1;1;40;"S";23;243;1;"";5;2;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;1;"";1;"";2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;1;2;2;2;3;0;3;152000;"3";"3";"3";"3";"";"3";50666,67;"2";"2";"3";"2";"";"3";245;1;2;98;0;0;0
"TQRMNORPXHKNLMCDEHJGH00790183";2023;3;4;1;40;"S";23;285;1;"";5;2;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;1;2;2;0;2;0;4;"";1;"";2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;325000;"6";"7";"7";"6";"";"6";162500;"7";"8";"9";"7";"";"9";243;1;2;98;0;0;0
"TQRMNORXSHLMLMCDEHJGH00805896";2023;3;1;1;40;"S";23;282;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;1;1;2;0;2;0;1;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;108000;"2";"2";"2";"2";"";"2";21600;"1";"1";"1";"1";"";"1";370;1;0;3;0;0;0
"TQRMNORYWHLMLNCDEHJGH00805865";2023;3;1;1;40;"S";23;472;1;"";2;2;"";4;2;1;1;"";1;2;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;2;4;472000;"8";"9";"9";"8";"";"8";78666,67;"4";"4";"5";"4";"";"5";535;2;0;98;0;0;0
"TQRMNOQYXHKNKNCDEGGFB00788527";2023;3;1;1;42;"S";10;261;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0;1;240000;"5";"5";"5";"5";"";"5";240000;"9";"9";"9";"9";"";"9";379;1;0;98;0;0;0
"TQRMNOQTSHJKKUCDEGGFB00783028";2023;3;1;1;42;"S";10;935;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;100000;"2";"2";"2";"1";"";"2";50000;"2";"2";"2";"2";"";"3";1276;1;0;98;0;0;0
"TQRMNOSSYHKMKOCDEGGFB00788557";2023;3;1;1;42;"S";10;619;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;450000;"8";"8";"9";"8";"";"9";450000;"10";"10";"10";"10";"";"10";615;1;0;98;0;0;0
"TQRMNOTQQHKOKRCDEGGFB00788515";2023;3;1;1;42;"S";10;800;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;120000;"2";"2";"2";"2";"";"2";30000;"1";"1";"1";"1";"";"1";1347;2;1;98;0;0;0
"TQRMNOSXSHLOLMCDEGGFB00804545";2023;3;1;1;42;"S";10;621;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;229000;"4";"5";"5";"4";"";"5";229000;"9";"9";"9";"9";"";"9";800;2;0;98;0;0;0
"TQRMNOSXTHLOLMCDEGGFB00804549";2023;3;1;1;42;"S";10;536;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;114500;"2";"2";"2";"2";"";"2";38166,67;"2";"2";"2";"2";"";"2";885;2;3;98;0;0;0
"TQRMNORQVHJMLLCDEGGFB00782992";2023;3;1;1;42;"S";10;503;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;682000;"9";"10";"10";"9";"";"10";227333,33;"9";"9";"9";"9";"";"9";1089;1;2;98;0;0;0
"TQRMNOQTVHKMKMCDEHJGH00790224";2023;3;1;1;40;"S";23;315;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;4;0;4;182000;"3";"4";"4";"3";"";"4";45500;"2";"2";"2";"2";"";"2";359;2;0;3;4;0;0
"TQRMNOQTXHKMKMCDEHJGH00790226";2023;3;1;1;40;"S";23;324;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;213000;"4";"4";"5";"4";"";"4";106500;"5";"6";"7";"5";"";"7";358;1;0;2;0;0;0
"TQRMNOQTQHLMKPCDEHJGH00805869";2023;3;1;1;40;"S";23;279;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;399000;"7";"8";"8";"7";"";"8";399000;"10";"10";"10";"10";"";"10";287;1;0;98;0;0;0
"TQRMNOSPPHLMKPCDEHJGH00810988";2023;3;1;1;40;"S";23;453;1;"";4;2;"";2;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;5;0;5;720000;"10";"10";"10";"10";"";"10";144000;"7";"7";"8";"7";"";"8";470;3;0;4;0;0;0
"TQRMNOSPSHLMKPCDEHJGH00805870";2023;3;1;1;40;"S";23;394;1;"";6;1;"";1;1;1;1;"";1;1;1;1;2;2;2;6;2;2;0;2;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;120000;"2";"2";"2";"2";"";"2";60000;"3";"3";"4";"3";"";"3";427;1;0;2;0;0;0
"TQRMNOSPTHLMKPCDEHJGH00805871";2023;3;3;1;40;"S";23;473;1;"";8;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;0;1;38000;"1";"1";"1";"1";"";"1";38000;"2";"2";"2";"2";"";"2";459;1;0;98;0;0;0
"TQRMNORTYHLOKOCDEIMBF00808021";2023;3;1;1;43;"N";36;137;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORSSHKKMLCDEIKAH00792416";2023;3;1;1;43;"S";34;1030;1;"";3;1;"";3;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOSPRHKKMLCDEIKAH00792415";2023;3;1;1;43;"S";34;1115;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOTTUHKMMMCDEIKAH00792547";2023;3;1;1;43;"S";34;397;1;"";3;1;"";2;1;1;2;"";1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;1;3;4;0
"TQRMNOSQQHJOMLCDEIKAH00786676";2023;3;1;1;43;"S";34;629;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;8;2;6;252000;"5";"5";"5";"5";"";"6";31500;"1";"1";"1";"1";"";"1";2524;1;6;98;0;0;0
"TQRMNOQSYHLOKMCDEIOAH00808162";2023;3;1;1;43;"N";38;228;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;96;0;97;0;0;0
"TQRMNOQXVHJLKMCDEIOAH00786962";2023;3;1;1;43;"N";38;208;2;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;1;1;1;1;1;2;2;0;2;0;8;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;251000;"5";"5";"5";"";"5";"6";125500;"6";"6";"6";"";"7";"6";261;1;2;98;0;0;0
"TQRMNOQXYHJLKMCDEIOAH00786960";2023;3;1;1;43;"N";38;105;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOSVPHJLKMCDEIOAH00786935";2023;3;1;1;43;"N";38;144;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;0;3;270000;"5";"6";"6";"";"6";"6";90000;"4";"5";"4";"";"5";"5";173;2;0;98;0;0;0
"TQRMNOQTRHLKKNCDEIOAH00808169";2023;3;1;1;43;"N";38;106;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;580000;"9";"9";"9";"";"9";"9";290000;"9";"10";"9";"";"10";"10";175;1;0;2;0;0;0
"TQRMNORRWHJKKOCDEIOAH00786939";2023;3;1;1;43;"N";38;187;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;228000;"4";"5";"5";"";"5";"5";45600;"2";"2";"2";"";"2";"2";397;2;0;3;0;0;0
"TQRMNORTXHMMKSCDEIOAH00813212";2023;3;1;1;43;"N";38;108;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;65000;"1";"1";"1";"";"1";"1";65000;"3";"3";"3";"";"3";"3";127;96;0;1;0;0;0
"TQRMNOSUYHMMKPCDEIOAH00813213";2023;3;1;1;43;"N";38;181;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;280000;"5";"6";"6";"";"6";"6";56000;"2";"3";"2";"";"3";"2";284;1;0;2;3;0;0
"TQRMNOQYXHKOLUCDEGJBF00788963";2023;3;1;1;43;"S";13;583;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;0;2;430000;"8";"8";"8";"8";"";"8";215000;"8";"9";"8";"8";"";"9";615;1;2;98;0;0;0
"TQRMNOPWQHMNLNCDEFMDB00809235";2023;3;1;1;43;"N";6;193;1;"";4;1;"";3;1;1;1;"";1;1;1;3;2;2;2;4;2;2;0;2;2;1;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;214000;"4";"4";"4";"";"4";"4";107000;"5";"6";"5";"";"6";"5";248;1;0;98;0;0;0
"TQRMNOPRTHJMLOCDEFMDB00782418";2023;3;2;1;43;"N";6;142;1;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;246000;"5";"5";"5";"";"5";"4";82000;"4";"4";"4";"";"5";"4";213;1;0;97;0;0;0
"TQRMNOQYXHJMLOCDEFMDB00782502";2023;3;3;1;43;"N";6;172;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;130000;"2";"2";"2";"";"2";"2";65000;"3";"3";"3";"";"3";"2";322;1;0;2;0;0;0
"TQRMNORWTHJOLPCDEFMDB00809236";2023;3;1;1;43;"N";6;135;2;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;360000;"7";"7";"7";"";"7";"6";180000;"8";"8";"8";"";"8";"7";280;1;2;98;0;0;0
"TQRMNOSVUHKMLPCDEFMDB00788003";2023;3;1;1;43;"N";6;206;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;1;1;2;2;2;5;3;2;99000;"1";"2";"1";"";"1";"1";19800;"1";"1";"1";"";"1";"1";342;2;0;1;3;4;0
"TQRMNOPXYHLMLQCDEFMDB00809237";2023;3;1;1;43;"N";6;163;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;1;3;0;0;0
"TQSMNOQWXHLMLQCDEFMDB00803955";2023;3;1;1;43;"N";6;206;1;"";2;2;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;70000;"1";"1";"1";"";"1";"1";17500;"1";"1";"1";"";"1";"1";282;2;0;98;0;0;0
"TQRMNOQWXHLMLQCDEFMDB00803956";2023;3;1;1;43;"N";6;146;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;300000;"6";"6";"6";"";"6";"5";150000;"7";"7";"7";"";"7";"6";315;1;2;98;0;0;0
"TQRMNORVTHLNLSCDEGGFB00804524";2023;3;1;1;42;"S";10;964;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;4;3;98;0;0;0
"TQRMNOSSXHMMMLCDEGGFB00809707";2023;3;1;1;42;"S";10;423;1;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOPRXHMMLOCDEFIAH00808623";2023;3;1;1;43;"S";2;552;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;8;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOSRWHLOLQCDEFIAH00803390";2023;3;1;1;43;"S";2;1253;1;"";3;1;"";1;2;1;1;"";1;1;1;2;1;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;500000;"8";"9";"9";"8";"";"9";166666,67;"7";"8";"7";"7";"";"7";2849;1;2;98;0;0;0
"TQRMNOPTQHKMLMCDEFIAH00787331";2023;3;1;1;43;"S";2;617;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNORPQHLOLRCDEFIAH00803391";2023;3;1;1;43;"S";2;1059;1;"";1;1;"";4;1;1;1;"";1;1;1;3;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;226000;"4";"5";"5";"4";"";"4";45200;"2";"2";"2";"2";"";"2";1671;1;0;98;0;0;0
"TQRMNORQSHKKSNCDEIJAH00796210";2023;3;1;1;1;"S";33;2338;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;96;0;2;0;0;0
"TQRMNORVQHMOKUCDEIOAH00813214";2023;3;1;1;43;"N";38;54;1;"";4;1;"";4;1;1;1;"";1;1;1;1;1;1;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORUPHMLLLCDEIOAH00813215";2023;3;1;1;43;"N";38;96;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;224000;"4";"5";"5";"";"5";"5";112000;"6";"6";"5";"";"6";"6";108;2;0;1;0;0;0
"TQRMNOQSUHJOKMCDEOJAH00793022";2023;3;1;1;44;"N";93;101;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;340000;"6";"7";"5";"";"7";"6";85000;"4";"4";"3";"";"5";"3";117;2;0;98;0;0;0
"TQRMNOQTUHLMKOCDEOJAH00808453";2023;3;1;1;44;"N";93;112;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;150000;"3";"3";"2";"";"3";"2";150000;"7";"7";"6";"";"8";"7";120;97;0;97;0;0;0
"TQRMNOQTSHMMLNCDEHIBB00810856";2023;3;1;1;40;"N";22;137;1;"";5;1;"";1;1;1;1;"";1;1;1;2;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;325000;"6";"7";"7";"";"7";"7";81250;"4";"4";"5";"";"4";"5";166;2;0;1;3;4;0
"TQRMNOPQVHMOLPCDEHIBB00810857";2023;3;1;1;40;"N";22;183;1;"";3;1;"";3;1;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;8;2;6;570000;"9";"9";"10";"";"9";"10";71250;"3";"4";"5";"";"4";"4";228;2;4;98;0;0;0
"TQRMNOSUYHMMKOCDEGJBF00810032";2023;3;1;1;43;"S";13;739;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;341000;"6";"7";"7";"6";"";"7";113666,67;"6";"6";"5";"6";"";"6";749;1;0;2;0;0;0
"TQRMNOQSQHKNKNCDEIMBF00792610";2023;3;1;1;43;"N";36;121;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;105000;"2";"2";"2";"";"2";"2";21000;"1";"1";"1";"";"1";"1";89;2;0;98;0;0;0
"TQRMNOSSVHKNLSCDEHJGH00790118";2023;3;1;1;40;"S";23;328;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;1;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;0;3;187500;"3";"4";"4";"3";"";"4";62500;"3";"3";"4";"3";"";"4";302;2;0;98;0;0;0
"TQRMNORXXHKNLTCDEFKID00787640";2023;3;1;1;43;"S";4;648;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;64000;"1";"1";"1";"1";"";"1";32000;"1";"1";"1";"1";"";"1";672;1;0;98;0;0;0
"TQRMNPPRSHLOLRCDEFKID00803708";2023;3;1;1;43;"S";4;1186;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;700000;"9";"10";"10";"9";"";"9";175000;"8";"8";"7";"8";"";"7";2105;2;0;97;0;0;0
"TQRMNOSUQHLOLSCDEFKID00803710";2023;3;1;1;43;"S";4;916;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOSTWHMOLUCDEFKID00808965";2023;3;1;1;43;"S";4;526;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
